"Taxon","model","r","r_SE","K","K_SE","AIC","R2","w","z","c_1","c_2","c_3","c_4","t1_1","t1_2","t1_3","t1_4","t2_1","t2_2","t2_3","t2_4","p1_1","p1_2","p1_3","p1_4","rel_maxK_1","rel_maxK_2","rel_maxK_3","rel_maxK_4","S_1","S_2","S_3","S_4"
"Platynini","Single K",3.14937136001356,2.25955757712055,41.4801682059236,16.1208467025146,40.6347503731526,0.349810262914775,0.0492188,0.47,1,0.569979841646498,0.407862181678015,0.41495083348246,1.1,1,2.13,2,0,1.1,1.8,4,0,0.495029842754115,0.385764680493237,0.3318794753335,0.885943888449071,1,0.58828106380679,0.550234787524507,7,70,33,27
"Platynini","Varying K",3.0119501687024,1.03709754486642,97.1743902310889,28.6316601282067,38.6219075791219,0.606904130450297,0.134652,0.47,1,0.569979841646498,0.407862181678015,0.41495083348246,1.1,1,2.13,2,0,1.1,1.8,4,0,0.495029842754115,0.385764680493237,0.3318794753335,0.885943888449071,1,0.58828106380679,0.550234787524507,7,70,33,27
"Platynini","Varying K + Ontogeny",5.4592789785212,2.60231304109582,97.1937768449429,16.6568642065315,35.0181579612291,0.840328892657601,0.816129,0.47,1,0.569979841646498,0.407862181678015,0.41495083348246,1.1,1,2.13,2,0,1.1,1.8,4,0,0.495029842754115,0.385764680493237,0.3318794753335,0.885943888449071,1,0.58828106380679,0.550234787524507,7,70,33,27
"Platynini","Exponential",0.586980807349039,0.197816274758581,NA,NA,43.9001415049284,-1.42506111822618,NA,0.47,1,0.569979841646498,0.407862181678015,0.41495083348246,1.1,1,2.13,2,0,1.1,1.8,4,0,0.495029842754115,0.385764680493237,0.3318794753335,0.885943888449071,1,0.58828106380679,0.550234787524507,7,70,33,27
"PW Drosophila","Single K",8.94049283709049,217.536387006533,38.3244655899506,9.14071834964532,36.6746126305843,-0.000464459099493997,0.0987,0.47,1,0.569979841646498,0.407862181678015,0.41495083348246,1.1,1,2.13,2,0,1.1,1.8,4,0,0.495029842754115,0.385764680493237,0.3318794753335,0.885943888449071,1,0.58828106380679,0.550234787524507,39,52,42,21
"PW Drosophila","Varying K",3.89919750373102,0.532427286598069,83.9656703859044,14.7249646930926,34.2648267189634,0.452275100685873,0.329303,0.47,1,0.569979841646498,0.407862181678015,0.41495083348246,1.1,1,2.13,2,0,1.1,1.8,4,0,0.495029842754115,0.385764680493237,0.3318794753335,0.885943888449071,1,0.58828106380679,0.550234787524507,39,52,42,21
"PW Drosophila","Varying K + Ontogeny",9.37269463213204,1.30380114885303,86.146466621888,12.5343294864994,33.160515033068,0.584411648419118,0.571997,0.47,1,0.569979841646498,0.407862181678015,0.41495083348246,1.1,1,2.13,2,0,1.1,1.8,4,0,0.495029842754115,0.385764680493237,0.3318794753335,0.885943888449071,1,0.58828106380679,0.550234787524507,39,52,42,21
"PW Drosophila","Exponential",0.567078735094714,0.219686123902056,NA,NA,43.7970959204251,-8.78729556489718,NA,0.47,1,0.569979841646498,0.407862181678015,0.41495083348246,1.1,1,2.13,2,0,1.1,1.8,4,0,0.495029842754115,0.385764680493237,0.3318794753335,0.885943888449071,1,0.58828106380679,0.550234787524507,39,52,42,21
"Tetragnatha","Single K",13.2779981407787,57190.419321733,13.6802476848232,2.47562152495581,26.22502402631,-0.000535218807698579,0.00286481,0.47,1,0.569979841646498,0.407862181678015,0.41495083348246,1.1,1,2.13,2,0,1.1,1.8,4,0,0.495029842754115,0.385764680493237,0.3318794753335,0.885943888449071,1,0.58828106380679,0.550234787524507,15,18,12,10
"Tetragnatha","Varying K",3.10037437201638,0.257873371070654,29.300910351352,2.49137152533549,19.8687731284272,0.795773917009779,0.0687604,0.47,1,0.569979841646498,0.407862181678015,0.41495083348246,1.1,1,2.13,2,0,1.1,1.8,4,0,0.495029842754115,0.385764680493237,0.3318794753335,0.885943888449071,1,0.58828106380679,0.550234787524507,15,18,12,10
"Tetragnatha","Varying K + Ontogeny",7.97904767575862,0.427443479055421,29.4792430022816,1.20337748835816,14.6631581994585,0.944419973678189,0.928375,0.47,1,0.569979841646498,0.407862181678015,0.41495083348246,1.1,1,2.13,2,0,1.1,1.8,4,0,0.495029842754115,0.385764680493237,0.3318794753335,0.885943888449071,1,0.58828106380679,0.550234787524507,15,18,12,10
"Tetragnatha","Exponential",0.431234018338387,0.151900527942285,NA,NA,34.4534479440647,-11.9053383980213,NA,0.47,1,0.569979841646498,0.407862181678015,0.41495083348246,1.1,1,2.13,2,0,1.1,1.8,4,0,0.495029842754115,0.385764680493237,0.3318794753335,0.885943888449071,1,0.58828106380679,0.550234787524507,15,18,12,10
"Cyrtandra","Single K",2.73012750083504,1.09172594780153,18.3445160630179,3.46444711294323,28.2356038845989,0.447422785128816,0.464457,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,10,17,24,13
"Cyrtandra","Varying K",2.16274918464909,0.630533566478718,36.476473838924,8.16641043248192,28.8142516047612,0.361414796950572,0.347771,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,10,17,24,13
"Cyrtandra","Varying K + Ontogeny",5.37363795255247,2.46905077497727,32.7576615570781,7.39446440338071,30.0468907341014,0.130937632968878,0.187771,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,10,17,24,13
"Cyrtandra","Exponential",0.481731652902425,0.126912681322917,NA,NA,35.3828434307609,-4.4392859148998,NA,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,10,17,24,13
"Lobeliads","Single K",4.13769247601072,1.34199942976634,41.9432701882411,7.29961781513223,34.7558332911412,0.276386870537559,0.00933618,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,29,56,37,33
"Lobeliads","Varying K",3.51610756052367,0.330230725375699,79.893756098433,7.47321216396651,29.7774276696437,0.791559111505421,0.112517,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,29,56,37,33
"Lobeliads","Varying K + Ontogeny",8.02174568289151,0.507403066377768,81.2974800845125,4.31575530449882,25.6680001140197,0.925388205068179,0.878147,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,29,56,37,33
"Lobeliads","Exponential",0.613116287264357,0.154573256644803,NA,NA,43.1653537024224,-8.765753472127,NA,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,29,56,37,33
"Mints","Single K",11.6356029635986,15350.9319040111,17.7160365026259,6.90809456693877,34.4348588135299,-0.00114083753378891,0.122572,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,20,31,10,11
"Mints","Varying K",3.56962137763399,1.12259771361651,33.8465098835345,10.0324895758371,32.3007721133669,0.412795118049255,0.356288,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,20,31,10,11
"Mints","Varying K + Ontogeny",8.58144443576701,2.9552443647363,35.4825732207637,8.84260957013953,31.5402131015119,0.514473417895134,0.52114,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,20,31,10,11
"Mints","Exponential",0.442289272958507,0.224307507759892,NA,NA,38.0889642459747,-3.11511403339573,NA,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,20,31,10,11
"Psychotria","Single K",0.679764677678212,0.148830338144016,8.7681468635713,1.80356837468797,13.3051329032973,0.922423693876872,0.0123975,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,2,4,5,8
"Psychotria","Varying K",0.684597443858811,0.116338024814225,17.7136315031001,2.85806013245455,11.9840898890608,0.944243093083715,0.023999,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,2,4,5,8
"Psychotria","Varying K + Ontogeny",1.24024796604143,0.0691318503692599,21.6748293435729,1.95210866202329,4.59875472041951,0.991200741105698,0.963604,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,2,4,5,8
"Psychotria","Exponential",0.356203409279246,0.0240139650108249,NA,NA,16.2056232900979,0.735884992223772,NA,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,2,4,5,8
"Schiedea","Single K",1.98649672267139,0.677117908923842,11.8599248905687,1.89405188013034,22.6220812714783,0.746806138155332,0.000277172,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,3,13,11,11
"Schiedea","Varying K",1.72842076023021,0.321777761037291,23.893149986784,3.33311030218693,21.1791314781373,0.823482856967211,0.000570272,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,3,13,11,11
"Schiedea","Varying K + Ontogeny",2.91431733268208,0.111011455685964,23.6408268143118,0.620551969925195,6.24203224440611,0.995782918964826,0.999153,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,3,13,11,11
"Schiedea","Exponential",0.43019529390033,0.0856209101800871,NA,NA,29.8185172335872,-1.52315261973214,NA,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,3,13,11,11
"Silverswords","Single K",3.0927601742783,2.92706685006375,11.2882023280914,3.89097892863394,29.5199220186617,0.0791533009654121,0.284038,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,8,14,4,16
"Silverswords","Varying K",2.35884418104528,1.05937521173085,21.838947125327,7.38375132134547,28.9635426541039,0.198729389608306,0.37514,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,8,14,4,16
"Silverswords","Varying K + Ontogeny",5.77409245219687,3.18242100027274,21.0746692261974,6.50722328639153,29.1554200465889,0.159356156311187,0.340822,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,8,14,4,16
"Silverswords","Exponential",0.465267963018386,0.0753422615636091,NA,NA,30.4380779251423,-0.909950393017809,NA,0.38,1,0.634760371370904,0.484279372632422,0.491073185474623,1.1,1,2.13,2,0,1.1,1.8,4,0,0.424444548026598,0.32567940773301,0.278239262600971,0.906728708867512,1,0.651188789596246,0.616922107774189,8,14,4,16
